Column1._id.$oid,Column1.bonusPointsEarned,Column1.bonusPointsEarnedReason,Column1.createDate.$date,Column1.dateScanned.$date,Column1.finishedDate.$date,Column1.modifyDate.$date,Column1.pointsAwardedDate.$date,Column1.pointsEarned,Column1.purchaseDate.$date,Column1.purchasedItemCount,Column1.rewardsReceiptItemList.barcode,Column1.rewardsReceiptItemList.description,Column1.rewardsReceiptItemList.finalPrice,Column1.rewardsReceiptItemList.itemPrice,Column1.rewardsReceiptItemList.needsFetchReview,Column1.rewardsReceiptItemList.partnerItemId,Column1.rewardsReceiptItemList.preventTargetGapPoints,Column1.rewardsReceiptItemList.quantityPurchased,Column1.rewardsReceiptItemList.userFlaggedBarcode,Column1.rewardsReceiptItemList.userFlaggedNewItem,Column1.rewardsReceiptItemList.userFlaggedPrice,Column1.rewardsReceiptItemList.userFlaggedQuantity,Column1.rewardsReceiptStatus,Column1.totalSpent,Column1.userId
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,Boneless Chuck Roast,17.15,17.15,,1251,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,Boneless Chuck Roast,13.91,13.91,,1252,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,Ribeye Steak,5.09,5.09,,1253,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,Ribeye Steak,4.97,4.97,,1254,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,513 BED PIL/PADS,3.99,3.99,,1255,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,514 BED PIL/PADS,3.99,3.99,,1256,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,S15 BATH,14.99,14.99,,1257,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,, BATH,14.99,14.99,,1258,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,S17 LUNCH NAPKIN,0.77,0.77,,1259,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,518 LUNCH NAPKIN,0.77,0.77,,1260,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,519 BED PIL/PADS,3.99,3.99,,1261,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,$2O LUNCH NAPKIN,0.77,0.77,,1262,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,521 9 PLATE,0.77,0.77,,1263,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,"522 9"" PLATE",0.77,0.77,,1264,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,"S22 9"" PLATE",0.77,0.77,,1265,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,523 9 PLATE,0.77,0.77,,1266,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,5.11112E+11,SARGENTO,3.49,3.49,,1267,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,S2S TLMKCHEESE,3.99,3.99,,1268,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,526 BEV NAPKIN,0.77,0.77,,1269,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,527 PAPERTBLWR,0.77,0.77,,1270,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,528 PAPER TBLWR,0.77,0.77,,1271,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,529 PAPERTBLWR,0.77,0.77,,1272,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,5AO BEVNAPKIN,0.77,0.77,,1273,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,531 BEVNAPKIN,0.77,0.77,,1274,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,53E TLMK CHEESE,3.99,3.99,,1275,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,5S3 RANATORTELL,2.99,2.99,,1276,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,94023,Organic Flame Red Seedless Grapes,2.49,2.49,,1285,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,127 CUCORG RPC,2.49,2.49,,1286,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,Organic Green Beans Clam,3.99,3.99,,1287,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,129 CELERYORG,2.49,2.49,,1288,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,4072,Russet Potato,2.99,2.99,,1289,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,131 STOVEGETABLE BRTH,1.67,1.67,,1290,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,132 STOVEGETABLE BRTH,1.67,1.67,,1291,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,13800100320,Stouffer's Classics Green Pepper Steak,1.99,1.99,,1292,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,134 STOVEGETABLE BRTH,1.66,1.66,,1293,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,135 MCCOSPICES,5.39,5.39,,1294,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,136 STOTURMERIC,3.49,3.49,,1295,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,137 STOCURRY PWD,3.59,3.59,,1296,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,138 STOCHICKEN,10.35,10.35,,1297,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,139 STOCHICKEN,10.83,10.83,,1298,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,140 EGGOWAFFLES,2.49,2.49,,1299,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,141 BLDMALMONDS,2.99,2.99,,1300,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,142 SIMPLYORANGEJCE,3.99,3.99,,1301,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,143 ONIONSSHALLOTS,0.48,0.48,,1302,,3,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600a1e270a720f0535000009,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1135.1,1.61E+12,196,,144 RNDYCILANTRO,2.29,2.29,,1303,,1,,,,,FINISHED,944.15,600a1ddf50b33111943851a2
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,76840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,18.44,18.44,,1006,,4,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,36000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.49,2.49,,1009,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,12000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,3.12,3.12,,1011,,3,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,KLARBRUNN 12PK 12 FL OZ,19.5,19.5,,1014,,6,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,EMI1' S SAUSAGE MUSHROOM PIZZA,13.36,13.36,,1017,,2,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.73,6.73,,1020,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,4563,Carrot Sticks Carrots,10.99,10.99,,1026,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,70446400009,BRS HD SHRD RFRG SRKR BAG 16 OZ,0.79,0.79,,1028,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,BCHRSHY CHOC ER E,1.98,1.98,,1030,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,3.11111E+11,CHEX CEREAL MEDIUM SIZE,1.49,1.49,,1032,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,4614,Collard Greens,2.49,2.49,,1034,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,16000126855,Cinnamon Toast Crunch Rte Cereal - Giant Size,2.49,2.49,,1036,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,BCPEANUT BUTTEF,3.79,3.79,,1038,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,JACK E NKS ORIGIN,5.99,5.99,,1040,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,20709100139,TRL SR BRT CRW CRWL GM CNDY BAG 30.4 OZ,6.98,6.98,,1042,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,KRAET VEEVEETA SE,5.99,5.99,,1044,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,CREKR-BRL,28.14,28.14,,1046,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,ORBTGUM,6.45,6.45,,1050,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,CHEEZ T CRCKR,6.49,6.49,,1052,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,SUNSHINEC,4.98,4.98,,1054,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,FOEGERS COEFCES,9.99,9.99,,1056,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,FOLGERS-COEFEE,9.99,9.99,,1058,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,29000021723,"PLANTERS Unsalted Premium Cashews, 33 Ounce",14.99,14.99,,1062,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,KLLGO FUN PACKCI,4.99,4.99,,1066,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,FRUITY SNACKS,5.99,5.99,,1072,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,KEEGC EUNEPACKCE 1,4.99,4.99,,1075,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,FRUETYSNACKS,5.99,5.99,,1078,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,41196277470,PRGR PNK LMN PPR ALL PRPS BRD CRMB BOX 8 OZ,2.99,2.99,,1079,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,Crisps Veggie,2.99,2.99,,1080,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,KLLGG S CEREAL,4.99,4.99,,1081,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,MARTHNELL T,4.98,4.98,,1082,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,,MARTHNELL SSPARL 1,2.49,2.49,,1083,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
600ba6ae0a7214ada2000010,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1044.3,1.61E+12,136,3.11111E+11,WISHBONE SALAD DRESSING,3.29,3.29,,1084,,1,,,,,FINISHED,1107.82,600ba68e7d983a124e9ae1d3
